raceId,year,round,racename,date,driverId,driverRef,surname,constructorId,constructorRef,constructorname,constructornat,resultId,number,grid,position,positionText,positionOrder,points,laps,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,stop,lap,time,duration,milliseconds
1037,2020,7,Belgian Grand Prix,2020-08-30,849,latifi,Latifi,3,williams,Williams,British,24761,6,19,16,16,16,0,44,32,6,1:48.048,233.362,1,2,30,16:13:23,23.477,23477
1038,2020,8,Italian Grand Prix,2020-09-06,1,hamilton,Hamilton,131,mercedes,Mercedes,German,24772,44,1,7,7,7,7,53,34,1,1:22.746,252.033,1,2,26,15:54:50,25:16.864,1516864
1038,2020,8,Italian Grand Prix,2020-09-06,1,hamilton,Hamilton,131,mercedes,Mercedes,German,24772,44,1,7,7,7,7,53,34,1,1:22.746,252.033,1,1,20,15:41:58,24.671,24671
1038,2020,8,Italian Grand Prix,2020-09-06,1,hamilton,Hamilton,131,mercedes,Mercedes,German,24772,44,1,7,7,7,7,53,34,1,1:22.746,252.033,1,3,28,16:25:20,31.643,31643
1038,2020,8,Italian Grand Prix,2020-09-06,8,raikkonen,Räikkönen,51,alfa,Alfa Romeo,Swiss,24778,7,14,13,13,13,0,53,29,13,1:24.835,245.827,1,1,18,15:39:31,24.454,24454
1038,2020,8,Italian Grand Prix,2020-09-06,8,raikkonen,Räikkönen,51,alfa,Alfa Romeo,Swiss,24778,7,14,13,13,13,0,53,29,13,1:24.835,245.827,1,2,26,15:54:55,25:20.985,1520985
1038,2020,8,Italian Grand Prix,2020-09-06,154,grosjean,Grosjean,210,haas,Haas F1 Team,American,24777,8,16,12,12,12,0,53,48,12,1:24.785,245.972,1,1,22,15:46:57,25.936,25936
1038,2020,8,Italian Grand Prix,2020-09-06,154,grosjean,Grosjean,210,haas,Haas F1 Team,American,24777,8,16,12,12,12,0,53,48,12,1:24.785,245.972,1,2,26,15:55:20,25:30.188,1530188
1038,2020,8,Italian Grand Prix,2020-09-06,842,gasly,Gasly,213,alphatauri,AlphaTauri,Italian,24766,10,10,1,1,1,25,53,34,6,1:24.037,248.162,1,1,19,15:40:55,24.096,24096
1038,2020,8,Italian Grand Prix,2020-09-06,842,gasly,Gasly,213,alphatauri,AlphaTauri,Italian,24766,10,10,1,1,1,25,53,34,6,1:24.037,248.162,1,2,26,15:54:53,25:19.879,1519879
1038,2020,8,Italian Grand Prix,2020-09-06,815,perez,Pérez,211,racing_point,Racing Point,British,24775,11,4,10,10,10,1,53,50,8,1:24.336,247.282,1,1,22,15:46:48,26.693,26693
1038,2020,8,Italian Grand Prix,2020-09-06,815,perez,Pérez,211,racing_point,Racing Point,British,24775,11,4,10,10,10,1,53,50,8,1:24.336,247.282,1,2,26,15:55:14,25:24.989,1524989
1038,2020,8,Italian Grand Prix,2020-09-06,817,ricciardo,Ricciardo,4,renault,Renault,French,24771,3,7,6,6,6,8,53,38,4,1:23.898,248.573,1,1,22,15:46:48,25.498,25498
1038,2020,8,Italian Grand Prix,2020-09-06,817,ricciardo,Ricciardo,4,renault,Renault,French,24771,3,7,6,6,6,8,53,38,4,1:23.898,248.573,1,2,26,15:55:06,25:23.637,1523637
1038,2020,8,Italian Grand Prix,2020-09-06,822,bottas,Bottas,131,mercedes,Mercedes,German,24770,77,2,5,5,5,10,53,51,5,1:23.961,248.386,1,1,22,15:46:49,24.410,24410
1038,2020,8,Italian Grand Prix,2020-09-06,822,bottas,Bottas,131,mercedes,Mercedes,German,24770,77,2,5,5,5,10,53,51,5,1:23.961,248.386,1,2,26,15:55:03,25:22.264,1522264
1038,2020,8,Italian Grand Prix,2020-09-06,825,kevin_magnussen,Magnussen,210,haas,Haas F1 Team,American,24784,20,15,NA,R,19,0,17,10,18,1:25.787,243.099,131,1,1,15:15:04,40.078,40078
1038,2020,8,Italian Grand Prix,2020-09-06,826,kvyat,Kvyat,213,alphatauri,AlphaTauri,Italian,24774,26,11,9,9,9,2,53,44,10,1:24.479,246.863,1,1,22,15:46:56,25.920,25920
1038,2020,8,Italian Grand Prix,2020-09-06,826,kvyat,Kvyat,213,alphatauri,AlphaTauri,Italian,24774,26,11,9,9,9,2,53,44,10,1:24.479,246.863,1,2,26,15:55:12,25:24.139,1524139
1038,2020,8,Italian Grand Prix,2020-09-06,830,max_verstappen,Verstappen,9,red_bull,Red Bull,Austrian,24782,33,5,NA,R,17,0,30,10,17,1:25.539,243.804,131,1,22,15:46:50,26.149,26149
1038,2020,8,Italian Grand Prix,2020-09-06,830,max_verstappen,Verstappen,9,red_bull,Red Bull,Austrian,24782,33,5,NA,R,17,0,30,10,17,1:25.539,243.804,131,2,26,15:55:08,25:22.796,1522796
1038,2020,8,Italian Grand Prix,2020-09-06,832,sainz,Sainz,1,mclaren,McLaren,British,24767,55,3,2,2,2,18,53,40,2,1:23.882,248.62,1,1,22,15:46:40,24.398,24398
1038,2020,8,Italian Grand Prix,2020-09-06,832,sainz,Sainz,1,mclaren,McLaren,British,24767,55,3,2,2,2,18,53,40,2,1:23.882,248.62,1,2,26,15:54:58,25:22.369,1522369
1038,2020,8,Italian Grand Prix,2020-09-06,839,ocon,Ocon,4,renault,Renault,French,24773,31,12,8,8,8,4,53,52,11,1:24.490,246.831,1,1,22,15:46:55,25.290,25290
1038,2020,8,Italian Grand Prix,2020-09-06,839,ocon,Ocon,4,renault,Renault,French,24773,31,12,8,8,8,4,53,52,11,1:24.490,246.831,1,2,26,15:55:10,25:23.223,1523223
1038,2020,8,Italian Grand Prix,2020-09-06,840,stroll,Stroll,211,racing_point,Racing Point,British,24768,18,8,3,3,3,15,53,42,3,1:23.897,248.576,1,1,26,15:54:52,25:17.308,1517308
1038,2020,8,Italian Grand Prix,2020-09-06,841,giovinazzi,Giovinazzi,51,alfa,Alfa Romeo,Swiss,24781,99,18,16,16,16,0,53,43,14,1:24.856,245.766,1,1,20,15:42:53,23.998,23998
1038,2020,8,Italian Grand Prix,2020-09-06,841,giovinazzi,Giovinazzi,51,alfa,Alfa Romeo,Swiss,24781,99,18,16,16,16,0,53,43,14,1:24.856,245.766,1,2,26,15:54:57,25:21.825,1521825
1038,2020,8,Italian Grand Prix,2020-09-06,841,giovinazzi,Giovinazzi,51,alfa,Alfa Romeo,Swiss,24781,99,18,16,16,16,0,53,43,14,1:24.856,245.766,1,3,30,16:28:15,31.480,31480
1038,2020,8,Italian Grand Prix,2020-09-06,844,leclerc,Leclerc,6,ferrari,Ferrari,Italian,24783,16,13,NA,R,18,0,23,19,19,1:26.026,242.424,3,1,17,15:38:12,24.344,24344
1038,2020,8,Italian Grand Prix,2020-09-06,846,norris,Norris,1,mclaren,McLaren,British,24769,4,6,4,4,4,12,53,50,7,1:24.232,247.587,1,1,22,15:46:47,24.612,24612
1038,2020,8,Italian Grand Prix,2020-09-06,846,norris,Norris,1,mclaren,McLaren,British,24769,4,6,4,4,4,12,53,50,7,1:24.232,247.587,1,2,26,15:55:02,25:22.009,1522009
1038,2020,8,Italian Grand Prix,2020-09-06,847,russell,Russell,3,williams,Williams,British,24779,63,19,14,14,14,0,53,39,9,1:24.421,247.033,1,1,22,15:46:57,25.249,25249
1038,2020,8,Italian Grand Prix,2020-09-06,847,russell,Russell,3,williams,Williams,British,24779,63,19,14,14,14,0,53,39,9,1:24.421,247.033,1,2,26,15:55:17,25:27.938,1527938
1038,2020,8,Italian Grand Prix,2020-09-06,848,albon,Albon,9,red_bull,Red Bull,Austrian,24780,23,9,15,15,15,0,53,48,15,1:24.926,245.564,1,1,22,15:46:56,29.661,29661
1038,2020,8,Italian Grand Prix,2020-09-06,848,albon,Albon,9,red_bull,Red Bull,Austrian,24780,23,9,15,15,15,0,53,48,15,1:24.926,245.564,1,2,26,15:55:18,25:28.247,1528247
1038,2020,8,Italian Grand Prix,2020-09-06,849,latifi,Latifi,3,williams,Williams,British,24776,6,20,11,11,11,0,53,39,16,1:24.999,245.353,1,1,16,15:36:53,26.335,26335
1038,2020,8,Italian Grand Prix,2020-09-06,849,latifi,Latifi,3,williams,Williams,British,24776,6,20,11,11,11,0,53,39,16,1:24.999,245.353,1,2,26,15:55:05,25:23.130,1523130
1039,2020,9,Tuscan Grand Prix,2020-09-13,1,hamilton,Hamilton,131,mercedes,Mercedes,German,24786,44,1,1,1,1,26,59,58,1,1:18.833,239.518,1,2,8,15:31:13,23:56.696,1436696
1039,2020,9,Tuscan Grand Prix,2020-09-13,1,hamilton,Hamilton,131,mercedes,Mercedes,German,24786,44,1,1,1,1,26,59,58,1,1:18.833,239.518,1,1,7,15:28:37,17.536,17536
1039,2020,9,Tuscan Grand Prix,2020-09-13,1,hamilton,Hamilton,131,mercedes,Mercedes,German,24786,44,1,1,1,1,26,59,58,1,1:18.833,239.518,1,3,32,16:30:24,22.445,22445
1039,2020,9,Tuscan Grand Prix,2020-09-13,1,hamilton,Hamilton,131,mercedes,Mercedes,German,24786,44,1,1,1,1,26,59,58,1,1:18.833,239.518,1,4,44,16:47:42,22.800,22800
1039,2020,9,Tuscan Grand Prix,2020-09-13,1,hamilton,Hamilton,131,mercedes,Mercedes,German,24786,44,1,1,1,1,26,59,58,1,1:18.833,239.518,1,5,45,16:50:26,21:40.911,1300911
1039,2020,9,Tuscan Grand Prix,2020-09-13,8,raikkonen,Räikkönen,51,alfa,Alfa Romeo,Swiss,24794,7,13,9,9,9,2,59,59,6,1:21.164,232.64,1,3,8,15:31:30,24:10.186,1450186
1039,2020,9,Tuscan Grand Prix,2020-09-13,8,raikkonen,Räikkönen,51,alfa,Alfa Romeo,Swiss,24794,7,13,9,9,9,2,59,59,6,1:21.164,232.64,1,2,7,15:28:51,17.594,17594
1039,2020,9,Tuscan Grand Prix,2020-09-13,8,raikkonen,Räikkönen,51,alfa,Alfa Romeo,Swiss,24794,7,13,9,9,9,2,59,59,6,1:21.164,232.64,1,1,1,15:15:33,30.623,30623
1039,2020,9,Tuscan Grand Prix,2020-09-13,8,raikkonen,Räikkönen,51,alfa,Alfa Romeo,Swiss,24794,7,13,9,9,9,2,59,59,6,1:21.164,232.64,1,4,27,16:24:17,33.281,33281
1039,2020,9,Tuscan Grand Prix,2020-09-13,8,raikkonen,Räikkönen,51,alfa,Alfa Romeo,Swiss,24794,7,13,9,9,9,2,59,59,6,1:21.164,232.64,1,5,42,16:45:58,28.960,28960
1039,2020,9,Tuscan Grand Prix,2020-09-13,8,raikkonen,Räikkönen,51,alfa,Alfa Romeo,Swiss,24794,7,13,9,9,9,2,59,59,6,1:21.164,232.64,1,6,44,16:50:29,19:40.725,1180725
1039,2020,9,Tuscan Grand Prix,2020-09-13,20,vettel,Vettel,6,ferrari,Ferrari,Italian,24795,5,14,10,10,10,1,59,59,8,1:21.202,232.531,1,2,7,15:28:52,17.516,17516
1039,2020,9,Tuscan Grand Prix,2020-09-13,20,vettel,Vettel,6,ferrari,Ferrari,Italian,24795,5,14,10,10,10,1,59,59,8,1:21.202,232.531,1,1,1,15:15:41,33.583,33583
1039,2020,9,Tuscan Grand Prix,2020-09-13,20,vettel,Vettel,6,ferrari,Ferrari,Italian,24795,5,14,10,10,10,1,59,59,8,1:21.202,232.531,1,3,8,15:31:32,24:09.513,1449513
1039,2020,9,Tuscan Grand Prix,2020-09-13,20,vettel,Vettel,6,ferrari,Ferrari,Italian,24795,5,14,10,10,10,1,59,59,8,1:21.202,232.531,1,4,28,16:25:43,22.995,22995
1039,2020,9,Tuscan Grand Prix,2020-09-13,20,vettel,Vettel,6,ferrari,Ferrari,Italian,24795,5,14,10,10,10,1,59,59,8,1:21.202,232.531,1,5,43,16:47:29,22.489,22489
1039,2020,9,Tuscan Grand Prix,2020-09-13,20,vettel,Vettel,6,ferrari,Ferrari,Italian,24795,5,14,10,10,10,1,59,59,8,1:21.202,232.531,1,6,45,16:51:32,21:06.590,1266590
1039,2020,9,Tuscan Grand Prix,2020-09-13,154,grosjean,Grosjean,210,haas,Haas F1 Team,American,24797,8,15,12,12,12,0,59,59,13,1:22.263,229.532,1,1,7,15:28:53,24.781,24781
1039,2020,9,Tuscan Grand Prix,2020-09-13,154,grosjean,Grosjean,210,haas,Haas F1 Team,American,24797,8,15,12,12,12,0,59,59,13,1:22.263,229.532,1,2,8,15:31:34,24:10.651,1450651
1039,2020,9,Tuscan Grand Prix,2020-09-13,154,grosjean,Grosjean,210,haas,Haas F1 Team,American,24797,8,15,12,12,12,0,59,59,13,1:22.263,229.532,1,3,28,16:25:52,23.720,23720
1039,2020,9,Tuscan Grand Prix,2020-09-13,154,grosjean,Grosjean,210,haas,Haas F1 Team,American,24797,8,15,12,12,12,0,59,59,13,1:22.263,229.532,1,4,42,16:46:13,24.002,24002
1039,2020,9,Tuscan Grand Prix,2020-09-13,154,grosjean,Grosjean,210,haas,Haas F1 Team,American,24797,8,15,12,12,12,0,59,59,13,1:22.263,229.532,1,5,44,16:50:31,19:41.863,1181863
1039,2020,9,Tuscan Grand Prix,2020-09-13,815,perez,Pérez,211,racing_point,Racing Point,British,24790,11,7,5,5,5,10,59,59,5,1:20.632,234.175,1,1,7,15:28:44,17.531,17531
1039,2020,9,Tuscan Grand Prix,2020-09-13,815,perez,Pérez,211,racing_point,Racing Point,British,24790,11,7,5,5,5,10,59,59,5,1:20.632,234.175,1,2,8,15:31:21,24:01.547,1441547
1039,2020,9,Tuscan Grand Prix,2020-09-13,815,perez,Pérez,211,racing_point,Racing Point,British,24790,11,7,5,5,5,10,59,59,5,1:20.632,234.175,1,3,28,16:25:26,23.088,23088
1039,2020,9,Tuscan Grand Prix,2020-09-13,815,perez,Pérez,211,racing_point,Racing Point,British,24790,11,7,5,5,5,10,59,59,5,1:20.632,234.175,1,4,43,16:46:45,23.002,23002
1039,2020,9,Tuscan Grand Prix,2020-09-13,815,perez,Pérez,211,racing_point,Racing Point,British,24790,11,7,5,5,5,10,59,59,5,1:20.632,234.175,1,5,45,16:50:40,21:39.712,1299712
1039,2020,9,Tuscan Grand Prix,2020-09-13,817,ricciardo,Ricciardo,4,renault,Renault,French,24789,3,8,4,4,4,12,59,57,4,1:20.426,234.774,1,1,7,15:28:42,17.464,17464
1039,2020,9,Tuscan Grand Prix,2020-09-13,817,ricciardo,Ricciardo,4,renault,Renault,French,24789,3,8,4,4,4,12,59,57,4,1:20.426,234.774,1,2,8,15:31:19,24:01.000,1441000
1039,2020,9,Tuscan Grand Prix,2020-09-13,817,ricciardo,Ricciardo,4,renault,Renault,French,24789,3,8,4,4,4,12,59,57,4,1:20.426,234.774,1,3,27,16:23:46,22.777,22777
1039,2020,9,Tuscan Grand Prix,2020-09-13,817,ricciardo,Ricciardo,4,renault,Renault,French,24789,3,8,4,4,4,12,59,57,4,1:20.426,234.774,1,4,43,16:46:24,22.963,22963
1039,2020,9,Tuscan Grand Prix,2020-09-13,817,ricciardo,Ricciardo,4,renault,Renault,French,24789,3,8,4,4,4,12,59,57,4,1:20.426,234.774,1,5,45,16:50:33,21:39.801,1299801
1039,2020,9,Tuscan Grand Prix,2020-09-13,822,bottas,Bottas,131,mercedes,Mercedes,German,24787,77,2,2,2,2,18,59,53,2,1:19.432,237.712,1,2,8,15:31:11,23:56.402,1436402
1039,2020,9,Tuscan Grand Prix,2020-09-13,822,bottas,Bottas,131,mercedes,Mercedes,German,24787,77,2,2,2,2,18,59,53,2,1:19.432,237.712,1,1,7,15:28:34,17.560,17560
1039,2020,9,Tuscan Grand Prix,2020-09-13,822,bottas,Bottas,131,mercedes,Mercedes,German,24787,77,2,2,2,2,18,59,53,2,1:19.432,237.712,1,3,31,16:29:09,23.111,23111
1039,2020,9,Tuscan Grand Prix,2020-09-13,822,bottas,Bottas,131,mercedes,Mercedes,German,24787,77,2,2,2,2,18,59,53,2,1:19.432,237.712,1,4,43,16:46:01,23.199,23199
1039,2020,9,Tuscan Grand Prix,2020-09-13,822,bottas,Bottas,131,mercedes,Mercedes,German,24787,77,2,2,2,2,18,59,53,2,1:19.432,237.712,1,5,45,16:50:27,21:42.010,1302010
1039,2020,9,Tuscan Grand Prix,2020-09-13,826,kvyat,Kvyat,213,alphatauri,AlphaTauri,Italian,24792,26,12,7,7,7,6,59,51,10,1:21.458,231.8,1,2,8,15:31:24,24:05.955,1445955
1039,2020,9,Tuscan Grand Prix,2020-09-13,826,kvyat,Kvyat,213,alphatauri,AlphaTauri,Italian,24792,26,12,7,7,7,6,59,51,10,1:21.458,231.8,1,1,7,15:28:47,17.522,17522
1039,2020,9,Tuscan Grand Prix,2020-09-13,826,kvyat,Kvyat,213,alphatauri,AlphaTauri,Italian,24792,26,12,7,7,7,6,59,51,10,1:21.458,231.8,1,3,29,16:26:55,23.113,23113
1039,2020,9,Tuscan Grand Prix,2020-09-13,826,kvyat,Kvyat,213,alphatauri,AlphaTauri,Italian,24792,26,12,7,7,7,6,59,51,10,1:21.458,231.8,1,4,43,16:47:06,22.745,22745
1039,2020,9,Tuscan Grand Prix,2020-09-13,826,kvyat,Kvyat,213,alphatauri,AlphaTauri,Italian,24792,26,12,7,7,7,6,59,51,10,1:21.458,231.8,1,5,45,16:50:58,21:30.227,1290227
1039,2020,9,Tuscan Grand Prix,2020-09-13,839,ocon,Ocon,4,renault,Renault,French,24799,31,10,NA,R,14,0,7,6,15,2:11.793,143.27,23,1,7,15:28:49,17.455,17455
1039,2020,9,Tuscan Grand Prix,2020-09-13,840,stroll,Stroll,211,racing_point,Racing Point,British,24798,18,6,NA,R,13,0,42,42,12,1:22.068,230.077,29,1,7,15:28:41,17.625,17625
1039,2020,9,Tuscan Grand Prix,2020-09-13,840,stroll,Stroll,211,racing_point,Racing Point,British,24798,18,6,NA,R,13,0,42,42,12,1:22.068,230.077,29,2,8,15:31:17,23:59.578,1439578
1039,2020,9,Tuscan Grand Prix,2020-09-13,840,stroll,Stroll,211,racing_point,Racing Point,British,24798,18,6,NA,R,13,0,42,42,12,1:22.068,230.077,29,3,30,16:27:59,22.846,22846
1039,2020,9,Tuscan Grand Prix,2020-09-13,844,leclerc,Leclerc,6,ferrari,Ferrari,Italian,24793,16,5,8,8,8,4,59,50,9,1:21.229,232.453,1,2,8,15:31:15,23:56.871,1436871
1039,2020,9,Tuscan Grand Prix,2020-09-13,844,leclerc,Leclerc,6,ferrari,Ferrari,Italian,24793,16,5,8,8,8,4,59,50,9,1:21.229,232.453,1,1,7,15:28:38,17.516,17516
1039,2020,9,Tuscan Grand Prix,2020-09-13,844,leclerc,Leclerc,6,ferrari,Ferrari,Italian,24793,16,5,8,8,8,4,59,50,9,1:21.229,232.453,1,3,21,16:15:31,23.469,23469
1039,2020,9,Tuscan Grand Prix,2020-09-13,844,leclerc,Leclerc,6,ferrari,Ferrari,Italian,24793,16,5,8,8,8,4,59,50,9,1:21.229,232.453,1,4,37,16:38:26,23.367,23367
1039,2020,9,Tuscan Grand Prix,2020-09-13,844,leclerc,Leclerc,6,ferrari,Ferrari,Italian,24793,16,5,8,8,8,4,59,50,9,1:21.229,232.453,1,5,45,16:51:08,21:25.145,1285145
1039,2020,9,Tuscan Grand Prix,2020-09-13,846,norris,Norris,1,mclaren,McLaren,British,24791,4,11,6,6,6,8,59,59,7,1:21.198,232.542,1,1,7,15:28:45,17.845,17845
1039,2020,9,Tuscan Grand Prix,2020-09-13,846,norris,Norris,1,mclaren,McLaren,British,24791,4,11,6,6,6,8,59,59,7,1:21.198,232.542,1,2,8,15:31:22,24:05.614,1445614
1039,2020,9,Tuscan Grand Prix,2020-09-13,846,norris,Norris,1,mclaren,McLaren,British,24791,4,11,6,6,6,8,59,59,7,1:21.198,232.542,1,3,29,16:26:50,24.137,24137
1039,2020,9,Tuscan Grand Prix,2020-09-13,846,norris,Norris,1,mclaren,McLaren,British,24791,4,11,6,6,6,8,59,59,7,1:21.198,232.542,1,4,43,16:46:51,24.820,24820
1039,2020,9,Tuscan Grand Prix,2020-09-13,846,norris,Norris,1,mclaren,McLaren,British,24791,4,11,6,6,6,8,59,59,7,1:21.198,232.542,1,5,45,16:50:53,21:32.871,1292871
1039,2020,9,Tuscan Grand Prix,2020-09-13,847,russell,Russell,3,williams,Williams,British,24796,63,18,11,11,11,0,59,58,11,1:21.645,231.269,1,2,8,15:31:28,24:07.186,1447186
1039,2020,9,Tuscan Grand Prix,2020-09-13,847,russell,Russell,3,williams,Williams,British,24796,63,18,11,11,11,0,59,58,11,1:21.645,231.269,1,1,7,15:28:49,18.399,18399
1039,2020,9,Tuscan Grand Prix,2020-09-13,847,russell,Russell,3,williams,Williams,British,24796,63,18,11,11,11,0,59,58,11,1:21.645,231.269,1,3,29,16:27:04,23.638,23638
1039,2020,9,Tuscan Grand Prix,2020-09-13,847,russell,Russell,3,williams,Williams,British,24796,63,18,11,11,11,0,59,58,11,1:21.645,231.269,1,4,43,16:47:25,23.367,23367
1039,2020,9,Tuscan Grand Prix,2020-09-13,847,russell,Russell,3,williams,Williams,British,24796,63,18,11,11,11,0,59,58,11,1:21.645,231.269,1,5,45,16:51:28,21:09.095,1269095
1039,2020,9,Tuscan Grand Prix,2020-09-13,848,albon,Albon,9,red_bull,Red Bull,Austrian,24788,23,4,3,3,3,15,59,51,3,1:20.039,235.909,1,1,7,15:28:39,17.591,17591
1039,2020,9,Tuscan Grand Prix,2020-09-13,848,albon,Albon,9,red_bull,Red Bull,Austrian,24788,23,4,3,3,3,15,59,51,3,1:20.039,235.909,1,2,8,15:31:16,23:58.719,1438719
1039,2020,9,Tuscan Grand Prix,2020-09-13,848,albon,Albon,9,red_bull,Red Bull,Austrian,24788,23,4,3,3,3,15,59,51,3,1:20.039,235.909,1,3,32,16:30:50,22.387,22387
1039,2020,9,Tuscan Grand Prix,2020-09-13,848,albon,Albon,9,red_bull,Red Bull,Austrian,24788,23,4,3,3,3,15,59,51,3,1:20.039,235.909,1,4,43,16:46:29,22.822,22822
1039,2020,9,Tuscan Grand Prix,2020-09-13,848,albon,Albon,9,red_bull,Red Bull,Austrian,24788,23,4,3,3,3,15,59,51,3,1:20.039,235.909,1,5,45,16:50:35,21:42.435,1302435
1040,2020,10,Russian Grand Prix,2020-09-27,1,hamilton,Hamilton,131,mercedes,Mercedes,German,24808,44,1,3,3,3,15,53,48,7,1:38.075,214.66,1,1,16,14:45:50,41.352,41352
1040,2020,10,Russian Grand Prix,2020-09-27,8,raikkonen,Räikkönen,51,alfa,Alfa Romeo,Swiss,24819,7,19,14,14,14,0,52,37,10,1:38.858,212.96,11,1,35,15:18:43,33.317,33317
1040,2020,10,Russian Grand Prix,2020-09-27,20,vettel,Vettel,6,ferrari,Ferrari,Italian,24818,5,14,13,13,13,0,52,46,14,1:39.588,211.398,11,1,30,15:10:13,29.395,29395
1040,2020,10,Russian Grand Prix,2020-09-27,154,grosjean,Grosjean,210,haas,Haas F1 Team,American,24822,8,16,17,17,17,0,52,44,15,1:39.614,211.343,11,1,17,14:48:03,30.054,30054
1040,2020,10,Russian Grand Prix,2020-09-27,154,grosjean,Grosjean,210,haas,Haas F1 Team,American,24822,8,16,17,17,17,0,52,44,15,1:39.614,211.343,11,2,42,15:31:06,29.988,29988
1040,2020,10,Russian Grand Prix,2020-09-27,842,gasly,Gasly,213,alphatauri,AlphaTauri,Italian,24814,10,9,9,9,9,2,53,50,2,1:37.231,216.523,1,1,18,14:49:32,29.770,29770
1040,2020,10,Russian Grand Prix,2020-09-27,842,gasly,Gasly,213,alphatauri,AlphaTauri,Italian,24814,10,9,9,9,9,2,53,50,2,1:37.231,216.523,1,2,42,15:30:21,29.409,29409
1040,2020,10,Russian Grand Prix,2020-09-27,815,perez,Pérez,211,racing_point,Racing Point,British,24809,11,4,4,4,4,12,53,52,8,1:38.141,214.515,1,1,20,14:52:46,29.602,29602
1040,2020,10,Russian Grand Prix,2020-09-27,817,ricciardo,Ricciardo,4,renault,Renault,French,24810,3,5,5,5,5,10,53,53,6,1:37.886,215.074,1,1,15,14:44:24,30.112,30112
1040,2020,10,Russian Grand Prix,2020-09-27,822,bottas,Bottas,131,mercedes,Mercedes,German,24806,77,3,1,1,1,26,53,51,1,1:37.030,216.972,1,1,26,15:02:26,29.750,29750
1040,2020,10,Russian Grand Prix,2020-09-27,825,kevin_magnussen,Magnussen,210,haas,Haas F1 Team,American,24817,20,18,12,12,12,0,52,52,17,1:40.380,209.731,11,1,19,14:51:23,30.188,30188
1040,2020,10,Russian Grand Prix,2020-09-27,826,kvyat,Kvyat,213,alphatauri,AlphaTauri,Italian,24813,26,11,8,8,8,4,53,48,12,1:39.133,212.369,1,1,30,15:09:46,29.662,29662
1040,2020,10,Russian Grand Prix,2020-09-27,830,max_verstappen,Verstappen,9,red_bull,Red Bull,Austrian,24807,33,2,2,2,2,18,53,53,3,1:37.332,216.298,1,1,25,15:00:57,28.748,28748
1040,2020,10,Russian Grand Prix,2020-09-27,839,ocon,Ocon,4,renault,Renault,French,24812,31,7,7,7,7,6,53,48,13,1:39.216,212.191,1,1,18,14:49:24,30.068,30068
1040,2020,10,Russian Grand Prix,2020-09-27,841,giovinazzi,Giovinazzi,51,alfa,Alfa Romeo,Swiss,24816,99,17,11,11,11,0,52,44,16,1:39.766,211.021,11,1,16,14:46:23,29.767,29767
1040,2020,10,Russian Grand Prix,2020-09-27,844,leclerc,Leclerc,6,ferrari,Ferrari,Italian,24811,16,10,6,6,6,8,53,47,11,1:39.053,212.54,1,1,28,15:06:20,30.261,30261
1040,2020,10,Russian Grand Prix,2020-09-27,846,norris,Norris,1,mclaren,McLaren,British,24820,4,8,15,15,15,0,52,50,5,1:37.377,216.198,11,1,1,14:16:01,37.108,37108
1040,2020,10,Russian Grand Prix,2020-09-27,846,norris,Norris,1,mclaren,McLaren,British,24820,4,8,15,15,15,0,52,50,5,1:37.377,216.198,11,2,47,15:39:13,31.368,31368
1040,2020,10,Russian Grand Prix,2020-09-27,847,russell,Russell,3,williams,Williams,British,24823,63,13,18,18,18,0,52,52,4,1:37.352,216.254,11,1,1,14:15:56,30.165,30165
1040,2020,10,Russian Grand Prix,2020-09-27,847,russell,Russell,3,williams,Williams,British,24823,63,13,18,18,18,0,52,52,4,1:37.352,216.254,11,2,14,14:43:16,29.433,29433
1040,2020,10,Russian Grand Prix,2020-09-27,847,russell,Russell,3,williams,Williams,British,24823,63,13,18,18,18,0,52,52,4,1:37.352,216.254,11,3,50,15:45:09,29.675,29675
1040,2020,10,Russian Grand Prix,2020-09-27,848,albon,Albon,9,red_bull,Red Bull,Austrian,24815,23,15,10,10,10,1,53,51,9,1:38.377,214.001,1,1,1,14:16:00,30.211,30211
1040,2020,10,Russian Grand Prix,2020-09-27,848,albon,Albon,9,red_bull,Red Bull,Austrian,24815,23,15,10,10,10,1,53,51,9,1:38.377,214.001,1,2,27,15:05:10,30.111,30111
1040,2020,10,Russian Grand Prix,2020-09-27,849,latifi,Latifi,3,williams,Williams,British,24821,6,20,16,16,16,0,52,47,18,1:41.044,208.352,11,1,17,14:48:20,29.862,29862
1041,2020,11,Eifel Grand Prix,2020-10-11,1,hamilton,Hamilton,131,mercedes,Mercedes,German,24826,44,2,1,1,1,25,60,58,2,1:28.145,210.253,1,1,16,14:37:59,23.983,23983
1041,2020,11,Eifel Grand Prix,2020-10-11,1,hamilton,Hamilton,131,mercedes,Mercedes,German,24826,44,2,1,1,1,25,60,58,2,1:28.145,210.253,1,2,45,15:22:31,23.180,23180
1041,2020,11,Eifel Grand Prix,2020-10-11,8,raikkonen,Räikkönen,51,alfa,Alfa Romeo,Swiss,24837,7,19,12,12,12,0,60,54,9,1:30.512,204.755,1,1,10,14:29:22,22.865,22865
1041,2020,11,Eifel Grand Prix,2020-10-11,8,raikkonen,Räikkönen,51,alfa,Alfa Romeo,Swiss,24837,7,19,12,12,12,0,60,54,9,1:30.512,204.755,1,2,44,15:23:17,33.016,33016
