raceId,year,round,racename,date,driverId,driverRef,surname,constructorId,constructorRef,constructorname,constructornat,resultId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
1018,2019,9,Austrian Grand Prix,2019-06-30,8,raikkonen,Räikkönen,51,alfa,Alfa Romeo,Swiss,24374,7,6,9,9,9,2,70,NA,NA,57,15,1:09.126,224.876,11
1018,2019,9,Austrian Grand Prix,2019-06-30,9,kubica,Kubica,3,williams,Williams,British,24385,88,17,20,20,20,0,68,NA,NA,55,20,1:10.964,219.051,13
1018,2019,9,Austrian Grand Prix,2019-06-30,20,vettel,Vettel,6,ferrari,Ferrari,Italian,24369,5,9,4,4,4,12,71,+19.610,4941432,62,2,1:07.676,229.694,1
1018,2019,9,Austrian Grand Prix,2019-06-30,154,grosjean,Grosjean,210,haas,Haas F1 Team,American,24381,8,11,16,16,16,0,70,NA,NA,56,12,1:08.987,225.329,11
1018,2019,9,Austrian Grand Prix,2019-06-30,842,gasly,Gasly,9,red_bull,Red Bull,Austrian,24372,10,8,7,7,7,6,70,NA,NA,63,9,1:08.790,225.974,11
1018,2019,9,Austrian Grand Prix,2019-06-30,807,hulkenberg,Hülkenberg,4,renault,Renault,French,24378,27,15,13,13,13,0,70,NA,NA,59,16,1:09.248,224.48,11
1018,2019,9,Austrian Grand Prix,2019-06-30,815,perez,Pérez,211,racing_point,Racing Point,British,24376,11,13,11,11,11,0,70,NA,NA,67,14,1:09.061,225.087,11
1018,2019,9,Austrian Grand Prix,2019-06-30,817,ricciardo,Ricciardo,4,renault,Renault,French,24377,3,12,12,12,12,0,70,NA,NA,65,4,1:08.019,228.536,11
1018,2019,9,Austrian Grand Prix,2019-06-30,822,bottas,Bottas,131,mercedes,Mercedes,German,24368,77,3,3,3,3,15,71,+18.960,4940782,53,7,1:08.565,226.716,1
1018,2019,9,Austrian Grand Prix,2019-06-30,825,kevin_magnussen,Magnussen,210,haas,Haas F1 Team,American,24384,20,10,19,19,19,0,69,NA,NA,69,10,1:08.903,225.604,12
1018,2019,9,Austrian Grand Prix,2019-06-30,826,kvyat,Kvyat,5,toro_rosso,Toro Rosso,Italian,24382,26,16,17,17,17,0,70,NA,NA,58,18,1:09.498,223.672,11
1018,2019,9,Austrian Grand Prix,2019-06-30,830,max_verstappen,Verstappen,9,red_bull,Red Bull,Austrian,24366,33,2,1,1,1,26,71,1:22:01.822,4921822,60,1,1:07.475,230.378,1
1018,2019,9,Austrian Grand Prix,2019-06-30,832,sainz,Sainz,1,mclaren,McLaren,British,24373,55,19,8,8,8,4,70,NA,NA,53,6,1:08.117,228.207,11
1018,2019,9,Austrian Grand Prix,2019-06-30,840,stroll,Stroll,211,racing_point,Racing Point,British,24379,18,14,14,14,14,0,70,NA,NA,57,17,1:09.288,224.35,11
1018,2019,9,Austrian Grand Prix,2019-06-30,841,giovinazzi,Giovinazzi,51,alfa,Alfa Romeo,Swiss,24375,99,7,10,10,10,1,70,NA,NA,57,13,1:09.051,225.12,11
1018,2019,9,Austrian Grand Prix,2019-06-30,844,leclerc,Leclerc,6,ferrari,Ferrari,Italian,24367,16,1,2,2,2,18,71,+2.724,4924546,58,3,1:07.994,228.62,1
1018,2019,9,Austrian Grand Prix,2019-06-30,846,norris,Norris,1,mclaren,McLaren,British,24371,4,5,6,6,6,8,70,NA,NA,69,8,1:08.699,226.274,11
1018,2019,9,Austrian Grand Prix,2019-06-30,847,russell,Russell,3,williams,Williams,British,24383,63,0,18,18,18,0,69,NA,NA,52,19,1:09.926,222.303,12
1018,2019,9,Austrian Grand Prix,2019-06-30,848,albon,Albon,5,toro_rosso,Toro Rosso,Italian,24380,23,18,15,15,15,0,70,NA,NA,59,11,1:08.946,225.463,11
1019,2019,10,British Grand Prix,2019-07-14,1,hamilton,Hamilton,131,mercedes,Mercedes,German,24386,44,2,1,1,1,26,52,1:21:08.452,4868452,52,1,1:27.369,242.735,1
1019,2019,10,British Grand Prix,2019-07-14,8,raikkonen,Räikkönen,51,alfa,Alfa Romeo,Swiss,24393,7,12,8,8,8,4,52,+1:05.540,4933992,51,14,1:30.034,235.551,1
1019,2019,10,British Grand Prix,2019-07-14,9,kubica,Kubica,3,williams,Williams,British,24400,88,20,15,15,15,0,51,NA,NA,50,17,1:31.509,231.754,11
1019,2019,10,British Grand Prix,2019-07-14,20,vettel,Vettel,6,ferrari,Ferrari,Italian,24401,5,6,16,16,16,0,51,NA,NA,46,3,1:28.733,239.004,11
1019,2019,10,British Grand Prix,2019-07-14,154,grosjean,Grosjean,210,haas,Haas F1 Team,American,24404,8,14,NA,R,19,0,9,NA,NA,4,20,1:34.350,224.775,4
1019,2019,10,British Grand Prix,2019-07-14,842,gasly,Gasly,9,red_bull,Red Bull,Austrian,24389,10,5,4,4,4,12,52,+34.692,4903144,48,8,1:29.544,236.839,1
1019,2019,10,British Grand Prix,2019-07-14,807,hulkenberg,Hülkenberg,4,renault,Renault,French,24395,27,10,10,10,10,1,52,+1:12.733,4941185,51,13,1:29.949,235.773,1
1019,2019,10,British Grand Prix,2019-07-14,815,perez,Pérez,211,racing_point,Racing Point,British,24402,11,15,17,17,17,0,51,NA,NA,50,7,1:29.456,237.072,11
1019,2019,10,British Grand Prix,2019-07-14,817,ricciardo,Ricciardo,4,renault,Renault,French,24392,3,7,7,7,7,6,52,+54.401,4922853,50,9,1:29.624,236.628,1
1019,2019,10,British Grand Prix,2019-07-14,822,bottas,Bottas,131,mercedes,Mercedes,German,24387,77,1,2,2,2,18,52,+24.928,4893380,47,2,1:27.406,242.633,1
1019,2019,10,British Grand Prix,2019-07-14,825,kevin_magnussen,Magnussen,210,haas,Haas F1 Team,American,24405,20,16,NA,R,20,0,6,NA,NA,5,19,1:33.425,227.001,4
1019,2019,10,British Grand Prix,2019-07-14,826,kvyat,Kvyat,5,toro_rosso,Toro Rosso,Italian,24394,26,17,9,9,9,2,52,+1:06.720,4935172,51,12,1:29.910,235.875,1
1019,2019,10,British Grand Prix,2019-07-14,830,max_verstappen,Verstappen,9,red_bull,Red Bull,Austrian,24390,33,4,5,5,5,10,52,+39.458,4907910,45,4,1:29.272,237.561,1
1019,2019,10,British Grand Prix,2019-07-14,832,sainz,Sainz,1,mclaren,McLaren,British,24391,55,13,6,6,6,8,52,+53.639,4922091,50,11,1:29.757,236.277,1
1019,2019,10,British Grand Prix,2019-07-14,840,stroll,Stroll,211,racing_point,Racing Point,British,24398,18,18,13,13,13,0,52,+1:21.086,4949538,49,6,1:29.390,237.248,1
1019,2019,10,British Grand Prix,2019-07-14,841,giovinazzi,Giovinazzi,51,alfa,Alfa Romeo,Swiss,24403,99,11,NA,R,18,0,18,NA,NA,17,18,1:32.464,229.36,20
1019,2019,10,British Grand Prix,2019-07-14,844,leclerc,Leclerc,6,ferrari,Ferrari,Italian,24388,16,3,3,3,3,15,52,+30.117,4898569,47,5,1:29.313,237.452,1
1019,2019,10,British Grand Prix,2019-07-14,846,norris,Norris,1,mclaren,McLaren,British,24396,4,8,11,11,11,0,52,+1:14.281,4942733,50,10,1:29.636,236.596,1
1019,2019,10,British Grand Prix,2019-07-14,847,russell,Russell,3,williams,Williams,British,24399,63,19,14,14,14,0,51,NA,NA,50,16,1:31.013,233.017,11
1019,2019,10,British Grand Prix,2019-07-14,848,albon,Albon,5,toro_rosso,Toro Rosso,Italian,24397,23,9,12,12,12,0,52,+1:15.617,4944069,46,15,1:30.872,233.378,1
1020,2019,11,German Grand Prix,2019-07-28,1,hamilton,Hamilton,131,mercedes,Mercedes,German,24414,44,1,9,9,9,2,64,+19.667,6290942,64,12,1:18.811,208.935,1
1020,2019,11,German Grand Prix,2019-07-28,8,raikkonen,Räikkönen,51,alfa,Alfa Romeo,Swiss,24417,7,5,12,12,12,0,64,+42.214,6313489,60,15,1:19.563,206.96,1
1020,2019,11,German Grand Prix,2019-07-28,9,kubica,Kubica,3,williams,Williams,British,24415,88,18,10,10,10,1,64,+24.987,6296262,63,13,1:19.062,208.271,1
1020,2019,11,German Grand Prix,2019-07-28,20,vettel,Vettel,6,ferrari,Ferrari,Italian,24407,5,20,2,2,2,18,64,+7.333,6278608,63,2,1:16.794,214.423,1
1020,2019,11,German Grand Prix,2019-07-28,154,grosjean,Grosjean,210,haas,Haas F1 Team,American,24412,8,6,7,7,7,6,64,+16.838,6288113,55,7,1:17.746,211.797,1
1020,2019,11,German Grand Prix,2019-07-28,842,gasly,Gasly,9,red_bull,Red Bull,Austrian,24419,10,4,14,14,14,0,61,NA,NA,56,4,1:17.495,212.483,4
1020,2019,11,German Grand Prix,2019-07-28,807,hulkenberg,Hülkenberg,4,renault,Renault,French,24421,27,9,NA,R,16,0,39,NA,NA,18,17,1:29.576,183.826,3
1020,2019,11,German Grand Prix,2019-07-28,815,perez,Pérez,211,racing_point,Racing Point,British,24425,11,8,NA,R,20,0,1,NA,NA,NA,0,NA,NA,20
1020,2019,11,German Grand Prix,2019-07-28,817,ricciardo,Ricciardo,4,renault,Renault,French,24424,3,13,NA,R,19,0,13,NA,NA,10,19,1:32.654,177.719,43
1020,2019,11,German Grand Prix,2019-07-28,822,bottas,Bottas,131,mercedes,Mercedes,German,24420,77,3,NA,R,15,0,56,NA,NA,54,11,1:18.272,210.374,3
1020,2019,11,German Grand Prix,2019-07-28,825,kevin_magnussen,Magnussen,210,haas,Haas F1 Team,American,24413,20,12,8,8,8,4,64,+18.765,6290040,62,5,1:17.507,212.45,1
1020,2019,11,German Grand Prix,2019-07-28,826,kvyat,Kvyat,5,toro_rosso,Toro Rosso,Italian,24408,26,14,3,3,3,15,64,+8.305,6279580,61,6,1:17.708,211.9,1
1020,2019,11,German Grand Prix,2019-07-28,830,max_verstappen,Verstappen,9,red_bull,Red Bull,Austrian,24406,33,2,1,1,1,26,64,1:44:31.275,6271275,61,1,1:16.645,214.839,1
1020,2019,11,German Grand Prix,2019-07-28,832,sainz,Sainz,1,mclaren,McLaren,British,24410,55,7,5,5,5,10,64,+9.583,6280858,63,9,1:17.841,211.538,1
1020,2019,11,German Grand Prix,2019-07-28,840,stroll,Stroll,211,racing_point,Racing Point,British,24409,18,15,4,4,4,12,64,+8.966,6280241,61,8,1:17.831,211.566,1
1020,2019,11,German Grand Prix,2019-07-28,841,giovinazzi,Giovinazzi,51,alfa,Alfa Romeo,Swiss,24418,99,11,13,13,13,0,64,+43.849,6315124,60,14,1:19.300,207.646,1
1020,2019,11,German Grand Prix,2019-07-28,844,leclerc,Leclerc,6,ferrari,Ferrari,Italian,24422,16,10,NA,R,17,0,27,NA,NA,17,16,1:27.697,187.764,3
1020,2019,11,German Grand Prix,2019-07-28,846,norris,Norris,1,mclaren,McLaren,British,24423,4,19,NA,R,18,0,25,NA,NA,16,18,1:31.081,180.788,75
1020,2019,11,German Grand Prix,2019-07-28,847,russell,Russell,3,williams,Williams,British,24416,63,17,11,11,11,0,64,+26.404,6297679,60,3,1:17.485,212.51,1
1020,2019,11,German Grand Prix,2019-07-28,848,albon,Albon,5,toro_rosso,Toro Rosso,Italian,24411,23,16,6,6,6,8,64,+10.052,6281327,63,10,1:17.850,211.514,1
1021,2019,12,Hungarian Grand Prix,2019-08-04,1,hamilton,Hamilton,131,mercedes,Mercedes,German,24426,44,3,1,1,1,25,70,1:35:03.796,5703796,60,2,1:18.528,200.84,1
1021,2019,12,Hungarian Grand Prix,2019-08-04,8,raikkonen,Räikkönen,51,alfa,Alfa Romeo,Swiss,24432,7,10,7,7,7,6,69,NA,NA,65,9,1:20.880,195,11
1021,2019,12,Hungarian Grand Prix,2019-08-04,9,kubica,Kubica,3,williams,Williams,British,24444,88,19,19,19,19,0,67,NA,NA,42,20,1:23.436,189.026,13
1021,2019,12,Hungarian Grand Prix,2019-08-04,20,vettel,Vettel,6,ferrari,Ferrari,Italian,24428,5,5,3,3,3,15,70,+1:01.433,5765229,65,4,1:19.786,197.673,1
1021,2019,12,Hungarian Grand Prix,2019-08-04,154,grosjean,Grosjean,210,haas,Haas F1 Team,American,24445,8,9,NA,R,20,0,49,NA,NA,46,18,1:22.809,190.457,34
1021,2019,12,Hungarian Grand Prix,2019-08-04,842,gasly,Gasly,9,red_bull,Red Bull,Austrian,24431,10,6,6,6,6,8,69,NA,NA,65,12,1:21.045,194.602,11
1021,2019,12,Hungarian Grand Prix,2019-08-04,807,hulkenberg,Hülkenberg,4,renault,Renault,French,24437,27,11,12,12,12,0,69,NA,NA,59,14,1:21.650,193.161,11
1021,2019,12,Hungarian Grand Prix,2019-08-04,815,perez,Pérez,211,racing_point,Racing Point,British,24436,11,16,11,11,11,0,69,NA,NA,47,15,1:21.734,192.962,11
1021,2019,12,Hungarian Grand Prix,2019-08-04,817,ricciardo,Ricciardo,4,renault,Renault,French,24439,3,20,14,14,14,0,69,NA,NA,49,8,1:20.839,195.098,11
1021,2019,12,Hungarian Grand Prix,2019-08-04,822,bottas,Bottas,131,mercedes,Mercedes,German,24433,77,2,8,8,8,4,69,NA,NA,59,3,1:19.331,198.807,11
1021,2019,12,Hungarian Grand Prix,2019-08-04,825,kevin_magnussen,Magnussen,210,haas,Haas F1 Team,American,24438,20,14,13,13,13,0,69,NA,NA,67,11,1:21.008,194.691,11
1021,2019,12,Hungarian Grand Prix,2019-08-04,826,kvyat,Kvyat,5,toro_rosso,Toro Rosso,Italian,24440,26,13,15,15,15,0,68,NA,NA,55,16,1:21.932,192.496,12
1021,2019,12,Hungarian Grand Prix,2019-08-04,830,max_verstappen,Verstappen,9,red_bull,Red Bull,Austrian,24427,33,1,2,2,2,19,70,+17.796,5721592,69,1,1:17.103,204.552,1
1021,2019,12,Hungarian Grand Prix,2019-08-04,832,sainz,Sainz,1,mclaren,McLaren,British,24430,55,8,5,5,5,10,69,NA,NA,66,10,1:21.002,194.706,11
1021,2019,12,Hungarian Grand Prix,2019-08-04,840,stroll,Stroll,211,racing_point,Racing Point,British,24442,18,18,17,17,17,0,68,NA,NA,52,6,1:20.603,195.67,12
1021,2019,12,Hungarian Grand Prix,2019-08-04,841,giovinazzi,Giovinazzi,51,alfa,Alfa Romeo,Swiss,24443,99,17,18,18,18,0,68,NA,NA,64,19,1:23.134,189.712,12
1021,2019,12,Hungarian Grand Prix,2019-08-04,844,leclerc,Leclerc,6,ferrari,Ferrari,Italian,24429,16,4,4,4,4,12,70,+1:05.250,5769046,49,5,1:20.493,195.937,1
1021,2019,12,Hungarian Grand Prix,2019-08-04,846,norris,Norris,1,mclaren,McLaren,British,24434,4,7,9,9,9,2,69,NA,NA,65,13,1:21.188,194.26,11
1021,2019,12,Hungarian Grand Prix,2019-08-04,847,russell,Russell,3,williams,Williams,British,24441,63,15,16,16,16,0,68,NA,NA,66,17,1:22.386,191.435,12
1021,2019,12,Hungarian Grand Prix,2019-08-04,848,albon,Albon,5,toro_rosso,Toro Rosso,Italian,24435,23,12,10,10,10,1,69,NA,NA,65,7,1:20.621,195.626,11
1022,2019,13,Belgian Grand Prix,2019-09-01,1,hamilton,Hamilton,131,mercedes,Mercedes,German,24447,44,3,2,2,2,18,44,+0.981,5026691,24,3,1:46.580,236.577,1
1022,2019,13,Belgian Grand Prix,2019-09-01,8,raikkonen,Räikkönen,51,alfa,Alfa Romeo,Swiss,24461,7,6,16,16,16,0,43,NA,NA,37,12,1:48.753,231.85,11
1022,2019,13,Belgian Grand Prix,2019-09-01,9,kubica,Kubica,3,williams,Williams,British,24462,88,0,17,17,17,0,43,NA,NA,33,15,1:49.220,230.858,11
1022,2019,13,Belgian Grand Prix,2019-09-01,20,vettel,Vettel,6,ferrari,Ferrari,Italian,24449,5,2,4,4,4,13,44,+26.422,5052132,36,1,1:46.409,236.957,1
1022,2019,13,Belgian Grand Prix,2019-09-01,154,grosjean,Grosjean,210,haas,Haas F1 Team,American,24458,8,9,13,13,13,0,43,NA,NA,18,16,1:49.274,230.744,11
1022,2019,13,Belgian Grand Prix,2019-09-01,842,gasly,Gasly,5,toro_rosso,Toro Rosso,Italian,24454,10,13,9,9,9,2,44,+1:49.168,5134878,21,17,1:49.700,229.848,1
1022,2019,13,Belgian Grand Prix,2019-09-01,807,hulkenberg,Hülkenberg,4,renault,Renault,French,24453,27,12,8,8,8,4,44,+1:46.639,5132349,34,9,1:48.349,232.714,1
1022,2019,13,Belgian Grand Prix,2019-09-01,815,perez,Pérez,211,racing_point,Racing Point,British,24451,11,7,6,6,6,8,44,+1:24.448,5110158,29,13,1:48.781,231.79,1
1022,2019,13,Belgian Grand Prix,2019-09-01,817,ricciardo,Ricciardo,4,renault,Renault,French,24459,3,10,14,14,14,0,43,NA,NA,21,18,1:50.451,228.285,11
1022,2019,13,Belgian Grand Prix,2019-09-01,822,bottas,Bottas,131,mercedes,Mercedes,German,24448,77,4,3,3,3,15,44,+12.585,5038295,27,2,1:46.465,236.832,1
1022,2019,13,Belgian Grand Prix,2019-09-01,825,kevin_magnussen,Magnussen,210,haas,Haas F1 Team,American,24457,20,8,12,12,12,0,43,NA,NA,33,11,1:48.677,232.012,11
1022,2019,13,Belgian Grand Prix,2019-09-01,826,kvyat,Kvyat,5,toro_rosso,Toro Rosso,Italian,24452,26,19,7,7,7,6,44,+1:29.657,5115367,26,7,1:48.143,233.157,1
1022,2019,13,Belgian Grand Prix,2019-09-01,830,max_verstappen,Verstappen,9,red_bull,Red Bull,Austrian,24465,33,5,NA,R,20,0,0,NA,NA,NA,0,NA,NA,3
1022,2019,13,Belgian Grand Prix,2019-09-01,832,sainz,Sainz,1,mclaren,McLaren,British,24464,55,15,NA,R,19,0,1,NA,NA,NA,0,NA,NA,75
1022,2019,13,Belgian Grand Prix,2019-09-01,840,stroll,Stroll,211,racing_point,Racing Point,British,24455,18,16,10,10,10,1,44,+1:49.838,5135548,34,10,1:48.357,232.697,1
1022,2019,13,Belgian Grand Prix,2019-09-01,841,giovinazzi,Giovinazzi,51,alfa,Alfa Romeo,Swiss,24463,99,18,18,18,18,0,42,NA,NA,31,6,1:47.560,234.421,3
1022,2019,13,Belgian Grand Prix,2019-09-01,844,leclerc,Leclerc,6,ferrari,Ferrari,Italian,24446,16,1,1,1,1,25,44,1:23:45.710,5025710,23,4,1:46.664,236.39,1
1022,2019,13,Belgian Grand Prix,2019-09-01,846,norris,Norris,1,mclaren,McLaren,British,24456,4,11,11,11,11,0,43,NA,NA,21,8,1:48.321,232.774,5
1022,2019,13,Belgian Grand Prix,2019-09-01,847,russell,Russell,3,williams,Williams,British,24460,63,14,15,15,15,0,43,NA,NA,34,14,1:48.860,231.622,11
1022,2019,13,Belgian Grand Prix,2019-09-01,848,albon,Albon,9,red_bull,Red Bull,Austrian,24450,23,17,5,5,5,10,44,+1:21.325,5107035,41,5,1:47.507,234.537,1
1023,2019,14,Italian Grand Prix,2019-09-08,1,hamilton,Hamilton,131,mercedes,Mercedes,German,24468,44,2,3,3,3,16,53,+35.199,4561864,51,1,1:21.779,255.014,1
1023,2019,14,Italian Grand Prix,2019-09-08,8,raikkonen,Räikkönen,51,alfa,Alfa Romeo,Swiss,24480,7,0,15,15,15,0,52,NA,NA,52,13,1:24.419,247.039,11
1023,2019,14,Italian Grand Prix,2019-09-08,9,kubica,Kubica,3,williams,Williams,British,24482,88,15,17,17,17,0,51,NA,NA,47,18,1:24.989,245.382,12
1023,2019,14,Italian Grand Prix,2019-09-08,20,vettel,Vettel,6,ferrari,Ferrari,Italian,24478,5,4,13,13,13,0,52,NA,NA,50,2,1:22.799,251.872,11
1023,2019,14,Italian Grand Prix,2019-09-08,154,grosjean,Grosjean,210,haas,Haas F1 Team,American,24481,8,13,16,16,16,0,52,NA,NA,31,17,1:24.985,245.393,11
1023,2019,14,Italian Grand Prix,2019-09-08,842,gasly,Gasly,5,toro_rosso,Toro Rosso,Italian,24476,10,17,11,11,11,0,52,NA,NA,51,10,1:23.885,248.611,11
1023,2019,14,Italian Grand Prix,2019-09-08,807,hulkenberg,Hülkenberg,4,renault,Renault,French,24470,27,6,5,5,5,10,53,+58.165,4584830,53,8,1:23.641,249.337,1
1023,2019,14,Italian Grand Prix,2019-09-08,815,perez,Pérez,211,racing_point,Racing Point,British,24472,11,18,7,7,7,6,53,+1:13.802,4600467,35,9,1:23.770,248.953,1
1023,2019,14,Italian Grand Prix,2019-09-08,817,ricciardo,Ricciardo,4,renault,Renault,French,24469,3,5,4,4,4,12,53,+45.515,4572180,53,7,1:23.466,249.859,1
1023,2019,14,Italian Grand Prix,2019-09-08,822,bottas,Bottas,131,mercedes,Mercedes,German,24467,77,3,2,2,2,18,53,+0.835,4527500,47,3,1:22.859,251.69,1
1023,2019,14,Italian Grand Prix,2019-09-08,825,kevin_magnussen,Magnussen,210,haas,Haas F1 Team,American,24483,20,11,NA,R,18,0,43,NA,NA,38,14,1:24.443,246.968,9
1023,2019,14,Italian Grand Prix,2019-09-08,826,kvyat,Kvyat,5,toro_rosso,Toro Rosso,Italian,24484,26,12,NA,R,19,0,29,NA,NA,19,20,1:25.772,243.142,5
1023,2019,14,Italian Grand Prix,2019-09-08,830,max_verstappen,Verstappen,9,red_bull,Red Bull,Austrian,24473,33,19,8,8,8,4,53,+1:14.492,4601157,41,5,1:23.143,250.83,1
1023,2019,14,Italian Grand Prix,2019-09-08,832,sainz,Sainz,1,mclaren,McLaren,British,24485,55,7,NA,R,20,0,27,NA,NA,10,19,1:25.637,243.525,36
1023,2019,14,Italian Grand Prix,2019-09-08,840,stroll,Stroll,211,racing_point,Racing Point,British,24477,18,9,12,12,12,0,52,NA,NA,31,12,1:24.165,247.784,11
1023,2019,14,Italian Grand Prix,2019-09-08,841,giovinazzi,Giovinazzi,51,alfa,Alfa Romeo,Swiss,24474,99,10,9,9,9,2,52,NA,NA,44,15,1:24.503,246.793,11
1023,2019,14,Italian Grand Prix,2019-09-08,844,leclerc,Leclerc,6,ferrari,Ferrari,Italian,24466,16,1,1,1,1,25,53,1:15:26.665,4526665,47,4,1:23.009,251.235,1
1023,2019,14,Italian Grand Prix,2019-09-08,846,norris,Norris,1,mclaren,McLaren,British,24475,4,16,10,10,10,1,52,NA,NA,52,11,1:24.044,248.141,11
1023,2019,14,Italian Grand Prix,2019-09-08,847,russell,Russell,3,williams,Williams,British,24479,63,14,14,14,14,0,52,NA,NA,51,16,1:24.842,245.807,11
1023,2019,14,Italian Grand Prix,2019-09-08,848,albon,Albon,9,red_bull,Red Bull,Austrian,24471,23,8,6,6,6,8,53,+59.315,4585980,45,6,1:23.364,250.165,1
1024,2019,15,Singapore Grand Prix,2019-09-22,1,hamilton,Hamilton,131,mercedes,Mercedes,German,24489,44,2,4,4,4,12,61,+4.608,7118275,58,7,1:44.914,173.73,1
1024,2019,15,Singapore Grand Prix,2019-09-22,8,raikkonen,Räikkönen,51,alfa,Alfa Romeo,Swiss,24503,7,12,NA,R,18,0,49,NA,NA,18,19,1:47.062,170.245,4
1024,2019,15,Singapore Grand Prix,2019-09-22,9,kubica,Kubica,3,williams,Williams,British,24501,88,19,16,16,16,0,61,+47.024,7160691,59,18,1:46.793,170.674,1
1024,2019,15,Singapore Grand Prix,2019-09-22,20,vettel,Vettel,6,ferrari,Ferrari,Italian,24486,5,3,1,1,1,25,61,1:58:33.667,7113667,57,5,1:44.802,173.916,1
1024,2019,15,Singapore Grand Prix,2019-09-22,154,grosjean,Grosjean,210,haas,Haas F1 Team,American,24496,8,17,11,11,11,0,61,+35.436,7149103,54,16,1:46.274,171.507,1
1024,2019,15,Singapore Grand Prix,2019-09-22,842,gasly,Gasly,5,toro_rosso,Toro Rosso,Italian,24493,10,11,8,8,8,4,61,+15.547,7129214,58,13,1:45.769,172.326,1
1024,2019,15,Singapore Grand Prix,2019-09-22,807,hulkenberg,Hülkenberg,4,renault,Renault,French,24494,27,8,9,9,9,2,61,+16.718,7130385,59,12,1:45.765,172.333,1
1024,2019,15,Singapore Grand Prix,2019-09-22,815,perez,Pérez,211,racing_point,Racing Point,British,24504,11,15,NA,R,19,0,42,NA,NA,15,17,1:46.683,170.85,5
1024,2019,15,Singapore Grand Prix,2019-09-22,817,ricciardo,Ricciardo,4,renault,Renault,French,24499,3,20,14,14,14,0,61,+37.660,7151327,55,14,1:45.915,172.088,1
1024,2019,15,Singapore Grand Prix,2019-09-22,822,bottas,Bottas,131,mercedes,Mercedes,German,24490,77,5,5,5,5,10,61,+6.119,7119786,58,2,1:43.534,176.046,1
1024,2019,15,Singapore Grand Prix,2019-09-22,825,kevin_magnussen,Magnussen,210,haas,Haas F1 Team,American,24502,20,13,17,17,17,0,61,+1:26.522,7200189,58,1,1:42.301,178.168,1
1024,2019,15,Singapore Grand Prix,2019-09-22,826,kvyat,Kvyat,5,toro_rosso,Toro Rosso,Italian,24500,26,14,15,15,15,0,61,+38.178,7151845,57,3,1:44.371,174.634,1
1024,2019,15,Singapore Grand Prix,2019-09-22,830,max_verstappen,Verstappen,9,red_bull,Red Bull,Austrian,24488,33,4,3,3,3,15,61,+3.821,7117488,56,8,1:45.176,173.298,1
1024,2019,15,Singapore Grand Prix,2019-09-22,832,sainz,Sainz,1,mclaren,McLaren,British,24497,55,7,12,12,12,0,61,+35.974,7149641,41,15,1:45.969,172.001,1
1024,2019,15,Singapore Grand Prix,2019-09-22,840,stroll,Stroll,211,racing_point,Racing Point,British,24498,18,16,13,13,13,0,61,+36.419,7150086,57,6,1:44.896,173.76,1
1024,2019,15,Singapore Grand Prix,2019-09-22,841,giovinazzi,Giovinazzi,51,alfa,Alfa Romeo,Swiss,24495,99,10,10,10,10,1,61,+27.855,7141522,59,10,1:45.630,172.553,1
1024,2019,15,Singapore Grand Prix,2019-09-22,844,leclerc,Leclerc,6,ferrari,Ferrari,Italian,24487,16,1,2,2,2,18,61,+2.641,7116308,59,4,1:44.723,174.047,1
1024,2019,15,Singapore Grand Prix,2019-09-22,846,norris,Norris,1,mclaren,McLaren,British,24492,4,9,7,7,7,6,61,+14.769,7128436,58,11,1:45.716,172.412,1
1024,2019,15,Singapore Grand Prix,2019-09-22,847,russell,Russell,3,williams,Williams,British,24505,63,18,NA,R,20,0,34,NA,NA,29,20,1:48.285,168.322,4
1024,2019,15,Singapore Grand Prix,2019-09-22,848,albon,Albon,9,red_bull,Red Bull,Austrian,24491,23,6,6,6,6,8,61,+11.663,7125330,59,9,1:45.260,173.159,1
1025,2019,16,Russian Grand Prix,2019-09-29,1,hamilton,Hamilton,131,mercedes,Mercedes,German,24506,44,2,1,1,1,26,53,1:33:38.992,5618992,51,1,1:35.761,219.847,1
1025,2019,16,Russian Grand Prix,2019-09-29,8,raikkonen,Räikkönen,51,alfa,Alfa Romeo,Swiss,24518,7,15,13,13,13,0,53,+1:08.910,5687902,51,13,1:38.589,213.541,1
1025,2019,16,Russian Grand Prix,2019-09-29,9,kubica,Kubica,3,williams,Williams,British,24521,88,18,NA,R,16,0,28,NA,NA,24,19,1:42.327,205.74,23
1025,2019,16,Russian Grand Prix,2019-09-29,20,vettel,Vettel,6,ferrari,Ferrari,Italian,24523,5,3,NA,R,18,0,26,NA,NA,16,10,1:38.245,214.288,75
1025,2019,16,Russian Grand Prix,2019-09-29,154,grosjean,Grosjean,210,haas,Haas F1 Team,American,24525,8,8,NA,R,20,0,0,NA,NA,NA,0,NA,NA,4
1025,2019,16,Russian Grand Prix,2019-09-29,842,gasly,Gasly,5,toro_rosso,Toro Rosso,Italian,24519,10,16,14,14,14,0,53,+1:10.076,5689068,51,14,1:38.606,213.504,1
1025,2019,16,Russian Grand Prix,2019-09-29,807,hulkenberg,Hülkenberg,4,renault,Renault,French,24515,27,6,10,10,10,1,53,+59.841,5678833,53,12,1:38.519,213.692,1
1025,2019,16,Russian Grand Prix,2019-09-29,815,perez,Pérez,211,racing_point,Racing Point,British,24512,11,11,7,7,7,6,53,+48.728,5667720,49,7,1:38.043,214.73,1
